Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
37,PSO Gambler 1_1_1,2.731380753138075,0.7921338912133892,38.0,1.0,0.7195815899581589,0.07255230125523013,0.09213389121338912,0.11573221757322176,1.0,0.4152066278956638,0,0.18055631383543885
38,Evolved FSM 4,2.7309623430962344,0.8290376569037657,33.0,1.0,0.7272803347280334,0.10175732217573222,0.09422594142259413,0.07673640167364017,0.9536619699128018,0.4083074115427055,0,0.8738247863247863
39,Fool Me Once,2.7288702928870294,0.8240167364016736,29.0,1.0,0.7521338912133891,0.07188284518828451,0.07456066945606694,0.1014225941422594,1.0,0.6354677145939281,0,0
40,PSO Gambler 2_2_2 Noise 05,2.7263598326359832,0.8294560669456067,25.0,1.0,0.734142259414226,0.09531380753138076,0.08686192468619247,0.08368200836820083,0.9069636365529544,0.560356901637162,0.7679841038669897,0.5329701423008848
41,NMWE Memory One: 37 players,2.723849372384937,0.7589958158995815,45.0,1.0,0.693723849372385,0.06527196652719665,0.1014225941422594,0.139581589958159,0.9185380767982378,0.4346511028653886,0.34861781926954627,0.16699690155862343
42,NMWE Deterministic: 149 players,2.723012552301255,0.7721338912133892,41.0,1.0,0.7015062761506276,0.07062761506276151,0.09841004184100419,0.1294560669456067,0.9185952703637146,0.3752208261823647,0.22197878105120128,0.2158393266146328
43,TF3,2.7200836820083683,0.7876987447698744,44.0,1.0,0.7113807531380754,0.07631799163179917,0.09481171548117155,0.11748953974895397,0.9517298349852238,0.6576377505989156,0.6262313927207545,0.24221829082510193
44,Evolved ANN,2.719665271966527,0.8546443514644352,21.0,1.0,0.7744769874476988,0.08016736401673641,0.062426778242677824,0.08292887029288704,0.9747252984215969,0.7412411488123803,0.866604400166044,0.6123294346978558
45,PSO Gambler 2_2_2,2.71673640167364,0.8369874476987448,27.0,1.0,0.7471129707112971,0.0898744769874477,0.07866108786610879,0.08435146443514645,0.9376321764719688,0.6767445505526198,0.6386884085413497,0.4504647091381785
46,Adaptive,2.714644351464435,0.6,176.0,1.0,0.4912133891213389,0.1087866108786611,0.2095397489539749,0.19046025104602513,0.8491289271990802,0.8426941827789819,0,0
47,NMWE Finite Memory: 81 players,2.709205020920502,0.7750627615062762,42.0,1.0,0.7039330543933054,0.07112970711297072,0.09380753138075315,0.1311297071129707,0.912981831899136,0.35855670675258294,0.27023895775176277,0.21614154526730334
48,Nice Meta Winner Ensemble: 217 players,2.709205020920502,0.7705439330543933,43.0,1.0,0.6997489539748954,0.07079497907949792,0.09648535564853555,0.13297071129707114,0.9049945817001295,0.37973880357900974,0.22790373015126253,0.21994470096313865
49,Hard Tit For Tat,2.706694560669456,0.7440167364016737,58.0,1.0,0.6965690376569037,0.047447698744769874,0.0907949790794979,0.16518828451882844,1.0,0,0.2845521679746279,0
50,NMWE Stochastic: 68 players,2.702510460251046,0.7801673640167364,41.0,1.0,0.7067782426778242,0.07338912133891214,0.09096234309623431,0.12887029288702928,0.8922315957969538,0.41411476255226254,0.27417622108110906,0.2076127672281299
51,Meta Majority Finite Memory: 81 players,2.701673640167364,0.8414225941422594,10.0,1.0,0.7515481171548117,0.0898744769874477,0.07179916317991632,0.08677824267782427,1.0,0.2073499684076607,0.9074521874276775,0
52,Inverse,2.700836820083682,0.7853556485355648,40.0,1.0,0.7165690376569037,0.06878661087866109,0.08368200836820083,0.1309623430962343,0.9622566678589082,0,0.5947851779940653,0
53,Second by Weiner,2.699581589958159,0.8686192468619247,2.0,1.0,0.7858577405857741,0.08276150627615063,0.053138075313807535,0.07824267782426778,1.0,0.31622363424689004,0.9648935002195872,0
54,"General Soft Grudger: n=1,d=4,c=2",2.6991631799163183,0.8078661087866109,35.0,1.0,0.7255230125523012,0.08234309623430962,0.08225941422594142,0.1098744769874477,1.0,0.34643182488010066,0.33634177420087136,0.32001613205744556
55,PSO Gambler Mem1,2.6991631799163183,0.8153138075313807,32.0,1.0,0.7315481171548117,0.08376569037656903,0.08200836820083683,0.10267782426778242,1.0,0.5314839139618551,0,0.1574952878018224
56,Meta Majority: 217 players,2.6979079497907947,0.8450209205020921,0.0,1.0,0.7565690376569038,0.08845188284518829,0.06719665271966527,0.08778242677824268,1.0,0.08571428571428572,0.9778666395333062,0
57,Forgiving Tit For Tat,2.697489539748954,0.8462761506276151,0.0,1.0,0.7546443514644352,0.09163179916317991,0.06853556485355648,0.08518828451882846,1.0,0,1.0,0
58,Second by GraaskampKatzen,2.6958158995815897,0.8466108786610879,0.0,1.0,0.7553138075313808,0.09129707112970711,0.06912133891213389,0.08426778242677825,1.0,0,1.0,0
59,Second by Grofman,2.694142259414226,0.8593305439330544,17.0,1.0,0.7758158995815899,0.08351464435146444,0.056652719665271974,0.08401673640167365,0.9893324232076818,0.5619542553086857,0.7481606488749346,0.21929824561403508
60,Tit For Tat,2.6937238493723847,0.8435983263598327,0.0,1.0,0.7512970711297071,0.09230125523012551,0.0692887029288703,0.08711297071129707,1.0,0,1.0,0
61,Two Tits For Tat,2.693305439330544,0.7694560669456066,51.0,1.0,0.7113807531380754,0.058075313807531385,0.08276150627615063,0.1477824267782427,1.0,0,0.4118015169354455,0
62,Adaptive Tit For Tat: 0.5,2.692468619246862,0.8465271966527197,0.0,1.0,0.7548953974895397,0.09163179916317991,0.0689539748953975,0.08451882845188284,1.0,0,1.0,0
63,Meta Majority Memory One: 37 players,2.692468619246862,0.8412552301255231,6.0,1.0,0.7563179916317991,0.08493723849372385,0.06585774058577407,0.09288702928870293,0.9985096123570331,0.10259683986464171,0.90572765083214,0.11129218004218004
64,"Omega TFT: 3, 8",2.6916317991631797,0.8518828451882845,6.0,1.0,0.7674476987447698,0.08443514644351464,0.060167364016736405,0.08794979079497908,1.0,0.23924896942138327,0.9235659077764341,0.4979584141348846
65,Second by Tideman and Chieruzzi,2.6916317991631797,0.8190794979079498,18.0,1.0,0.7474476987447699,0.07163179916317992,0.06769874476987447,0.11322175732217572,1.0,0,0.7483608924465702,0.125
66,Worse and Worse 2,2.689958158995816,0.8436820083682008,0.0,1.0,0.7502092050209206,0.09347280334728034,0.0700418410041841,0.08627615062761507,1.0,0,1.0,0
67,Once Bitten,2.6895397489539747,0.8602510460251046,22.0,1.0,0.7716317991631798,0.08861924686192468,0.05757322175732218,0.08217573221757322,1.0,0.7393914302317665,0,0
68,First by Graaskamp: 0.05,2.689121338912134,0.8435146443514644,0.0,1.0,0.7495397489539748,0.09397489539748954,0.07096234309623431,0.08552301255230126,1.0,0,1.0,0
69,Soft Grudger,2.689121338912134,0.8081171548117155,34.0,1.0,0.7261087866108786,0.08200836820083683,0.0797489539748954,0.11213389121338913,1.0,0.36399225774225774,0.3337615523591133,0.3215732451043195
70,AdaptorBrief,2.688702928870293,0.8257740585774058,15.0,0.9899581589958159,0.7333891213389121,0.09238493723849373,0.08,0.09422594142259413,0.9889315538547248,0.5725538928663929,0.9322578789970095,0.22083390782266454
71,"Memory Decay: 0.1, 0.03, -2, 1, Tit For Tat, 15",2.688702928870293,0.8457740585774058,0.0,1.0,0.7558995815899582,0.0898744769874477,0.06702928870292887,0.08719665271966527,1.0,0,1.0,0
72,Meta Majority Long Memory: 136 players,2.688702928870293,0.841673640167364,0.0,1.0,0.7523012552301256,0.0893723849372385,0.06694560669456066,0.09138075313807531,1.0,0,0.9883878573533746,0
73,Contrite Tit For Tat,2.686610878661088,0.8442677824267782,0.0,1.0,0.7530543933054393,0.09121338912133892,0.06820083682008368,0.08753138075313809,1.0,0,1.0,0
74,Soft Joss: 0.9,2.684937238493724,0.8639330543933055,0.0,1.0,0.7682008368200837,0.09573221757322176,0.06041841004184101,0.07564853556485357,1.0,0.14609062421715183,1.0,0.1586120530108066
75,Forgetful Fool Me Once: 0.05,2.684518828451883,0.8486192468619247,20.0,1.0,0.7640167364016737,0.08460251046025104,0.06083682008368201,0.0905439330543933,1.0,0.682145557392946,0.14059309108412849,0.10893498602605263
76,Second by Borufsen,2.682845188284519,0.8714644351464436,0.0,1.0,0.7763179916317992,0.09514644351464434,0.05606694560669456,0.07246861924686193,1.0,0.24417407988836554,1.0,0.27637768755922915
77,Resurrection,2.681589958158996,0.8394142259414226,1.0,1.0,0.7467782426778242,0.09263598326359833,0.07020920502092051,0.09037656903765691,1.0,0,0.9889069264069265,0
78,"First by Feld: 1.0, 0.5, 200",2.6794979079497905,0.8282845188284519,12.0,1.0,0.7329707112970711,0.09531380753138076,0.0792468619246862,0.09246861924686194,0.9881861633447305,0,0.9905635169428273,0
79,Soft Go By Majority: 5,2.676150627615063,0.8620083682008368,12.0,1.0,0.7553138075313808,0.10669456066945607,0.06669456066945606,0.07129707112970711,1.0,0.701978498761587,0.7287258147835072,0
80,Doubler,2.672384937238494,0.8571548117154811,0.0,1.0,0.7605857740585774,0.09656903765690378,0.06167364016736402,0.08117154811715481,1.0,0.58157959611448,1.0,0
81,Second by Harrington,2.669874476987448,0.8717154811715481,0.0,1.0,0.7769037656903766,0.09481171548117155,0.05380753138075314,0.07447698744769875,1.0,0.2684334610805199,1.0,0.24041516962569595
82,Naive Prober: 0.1,2.6694560669456067,0.7089539748953975,83.0,1.0,0.5905439330543932,0.11841004184100419,0.14786610878661088,0.14317991631799162,0.8906930079599605,0,0.8998546253942242,0
83,AdaptorLong,2.6673640167364017,0.7590794979079498,44.0,0.9916317991631799,0.6770711297071129,0.08200836820083683,0.0985774058577406,0.14234309623430963,0.9856272790852081,0.1711991016502295,0.13195561748193327,0.5317334888451027
84,Second by Tranquilizer,2.6631799163179917,0.864602510460251,17.0,1.0,0.7604184100418411,0.10418410041841004,0.061841004184100413,0.07355648535564854,0.985760633722309,0.568512184517409,0.9977168949771691,0.687037037037037
85,Revised Downing,2.6627615062761505,0.8766527196652719,15.0,1.0,0.7754811715481171,0.10117154811715481,0.052552301255230124,0.07079497907949792,0.9824338566626272,0.7689631787058259,0.6786984126984127,0.5300963480963481
86,GrudgerAlternator,2.6623430962343093,0.8460251046025105,20.0,1.0,0.7302092050209206,0.11581589958158996,0.07857740585774059,0.07539748953974895,0.9161956324363257,0,1.0,1.0
87,Gradual,2.661506276150628,0.8934728033472803,5.0,1.0,0.7908786610878662,0.10259414225941423,0.04577405857740586,0.06075313807531381,1.0,0.3816858141858141,0.7894595649204955,0.6511963118580764
88,"ZD-GTFT-2: 0.25, 0.5",2.6606694560669455,0.8718828451882845,0.0,1.0,0.7702928870292887,0.10158995815899582,0.05640167364016736,0.07171548117154812,1.0,0.17051451236601425,1.0,0.2927062209728554
89,Second by Getzler,2.6598326359832636,0.8624267782426778,8.0,1.0,0.7667782426778242,0.09564853556485356,0.05389121338912134,0.08368200836820083,0.9638121249865672,0.39863668774904326,0.7384159160944875,0.2933969938088732
90,Thumper,2.6577405857740586,0.7832635983263598,28.0,1.0,0.7140585774058578,0.06920502092050208,0.07414225941422593,0.14259414225941422,1.0,0,0.6522839905192848,0
91,Second by Kluepfel,2.6569037656903767,0.8547280334728034,9.0,1.0,0.7683682008368201,0.08635983263598326,0.05297071129707113,0.09230125523012551,0.9818336904489657,0.3617637122260717,0.7422570566688212,0.2710038932920833
92,Original Gradual,2.6531380753138074,0.9005020920502093,3.0,1.0,0.7940585774058577,0.10644351464435146,0.04276150627615063,0.05673640167364017,1.0,0.3762745995834231,0.8455468409586057,0.7550611046512685
93,ZD-Mem2,2.6468619246861924,0.7717154811715481,69.0,1.0,0.6584937238493723,0.11322175732217572,0.10979079497907951,0.11849372384937239,0.9025913007522834,0.4263228290027826,0.8396509596394388,0.2733543475469089
94,Soft Go By Majority: 10,2.6456066945606693,0.8786610878661087,15.0,1.0,0.7626778242677824,0.11598326359832635,0.058075313807531385,0.06326359832635983,1.0,0.7910330092122894,0.8096212121212122,0
95,Soft Go By Majority: 20,2.6451882845188286,0.8781589958158996,14.0,1.0,0.7625104602510461,0.11564853556485356,0.05757322175732218,0.06426778242677825,1.0,0.7959178668538542,0.798992673992674,0
96,Soft Go By Majority: 40,2.6451882845188286,0.877907949790795,15.0,1.0,0.7626778242677824,0.11523012552301255,0.058577405857740586,0.06351464435146444,1.0,0.791243115452536,0.7744047619047619,0
97,Nice Average Copier,2.6447698744769874,0.8476150627615062,18.0,1.0,0.746694560669456,0.10092050209205021,0.06418410041841004,0.08820083682008369,0.9328623229943833,0.4902052528368318,0.5940225159226769,0.4125256309678889
98,Prober 3,2.6447698744769874,0.2692050209205021,137.0,0.0,0.1202510460251046,0.1489539748953975,0.3857740585774059,0.3450209205020921,0.8893436065849859,0,0.6816529077785717,0.30476034515356765
99,DoubleResurrection,2.6435146443514643,0.6943096234309624,113.0,1.0,0.5436820083682008,0.1506276150627615,0.17631799163179918,0.1293723849372385,0.8657791829763957,0,1.0,0.13842328375200344
100,Remorseful Prober: 0.1,2.6435146443514643,0.7243514644351464,70.0,1.0,0.5984100418410042,0.12594142259414226,0.14334728033472802,0.13230125523012554,0.901604283419022,0,0.9011113123397994,0.48632702320078397
101,Worse and Worse 3,2.6430962343096236,0.8459414225941423,19.0,1.0,0.7446861924686192,0.10125523012552301,0.06485355648535565,0.08920502092050209,0.9257935949373517,0.5171838266175212,0.6181411536415123,0.419169930967482
102,Firm But Fair,2.6410041841004186,0.8771548117154812,0.0,1.0,0.7610878661087866,0.11606694560669457,0.057656903765690375,0.06518828451882845,1.0,0,1.0,0.6814042889268724
103,Burn Both Ends,2.6384937238493724,0.7035983263598327,74.0,1.0,0.5815062761506276,0.12209205020920502,0.1492050209205021,0.14719665271966528,0.8928093827815857,0,0.8952029715995257,0
104,First by Joss: 0.9,2.63765690376569,0.6992468619246862,85.0,1.0,0.5789121338912134,0.1203347280334728,0.15054393305439331,0.15020920502092047,0.8912808187017071,0,0.9029229998246893,0
105,Stochastic Cooperator,2.6364016736401674,0.7295397489539749,73.0,1.0,0.6118828451882845,0.11765690376569038,0.13146443514644351,0.1389958158995816,0.9262799977790448,0.3331888714627839,0.3525475329823156,0.5229652226849645
106,Soft Go By Majority,2.6338912133891212,0.8705439330543933,16.0,1.0,0.7559832635983263,0.11456066945606694,0.059163179916318,0.07029288702928871,1.0,0.7853291977353642,0.7771100427350427,0
107,Meta Winner Long Memory: 136 players,2.6326359832635986,0.6070292887029288,138.0,1.0,0.4293723849372385,0.17765690376569038,0.23832635983263598,0.15464435146443514,0.6497973568509059,0.7284591436053109,0.4999467757733318,0.7076761121877263
108,First by Shubik,2.6322175732217574,0.857071129707113,8.0,1.0,0.7582426778242678,0.0988284518828452,0.05422594142259415,0.08870292887029288,1.0,0,0.7011008162416613,0.6466249458316021
109,Second by Eatherley,2.631380753138075,0.8979916317991632,0.0,1.0,0.7880334728033473,0.1099581589958159,0.04192468619246862,0.0600836820083682,1.0,0.49765789640457275,1.0,0.4103825943246234
110,VeryBad,2.6309623430962343,0.899163179916318,3.0,1.0,0.795397489539749,0.10376569037656905,0.03581589958158996,0.06502092050209204,0.9990742514205452,0.7644311020269119,0.7834513084513084,0
111,Dynamic Two Tits For Tat,2.6297071129707112,0.866694560669456,9.0,1.0,0.7602510460251045,0.10644351464435146,0.05263598326359833,0.08066945606694562,0.9736978723807179,0.5183279088893015,0.6681114153336375,0.44434593769207625
112,"N Tit(s) For M Tat(s): 3, 2",2.6284518828451886,0.8835983263598326,9.0,1.0,0.7849372384937239,0.09866108786610879,0.039163179916317986,0.07723849372384937,1.0,0.7370097495097494,0.32565476190476184,0.34449707155589504
113,Calculator,2.626778242677824,0.7041841004184101,79.0,1.0,0.5824267782426777,0.12175732217573222,0.14677824267782427,0.1490376569037657,0.8911810667120188,0,0.9095120569257399,0
114,"ZD-Extort-2: 0.1111111111111111, 0.5",2.626778242677824,0.6423430962343096,116.0,1.0,0.5468619246861924,0.09548117154811715,0.15640167364016738,0.20125523012552302,0.8832342194730957,0.5790034665777793,0.3843000849215904,0
115,Meta Winner Stochastic: 68 players,2.6217573221757324,0.3461087866108787,178.0,1.0,0.23882845188284518,0.10728033472803347,0.31372384937238496,0.34016736401673636,0.5250417500216528,0.43526500041424093,0.16572602269847125,0.273117903269513
116,Prober,2.6213389121338913,0.4680334728033473,90.0,0.0,0.31874476987447703,0.14928870292887028,0.28251046025104604,0.24945606694560668,0.8062325987568706,0.5923798521091082,0.7547296734926453,0.48506380329909743
117,GTFT: 0.33,2.618410041841004,0.901255230125523,0.0,1.0,0.7866108786610879,0.11464435146443515,0.040083682008368204,0.05866108786610878,1.0,0.3803792577713823,1.0,0.4362174845345307
118,Slow Tit For Two Tats 2,2.615899581589958,0.8936401673640167,2.0,1.0,0.7915481171548118,0.10209205020920503,0.03430962343096235,0.07205020920502092,1.0,0.7515206407074919,0.45578231292517,0
119,Meta Winner Memory One: 37 players,2.614644351464435,0.32778242677824265,178.0,1.0,0.22476987447698743,0.10301255230125524,0.3174058577405858,0.3548117154811715,0.5374352446765389,0.4840275393009768,0.15766340358264205,0.311891362768536
120,"ZD-Extort-2 v2: 0.125, 0.5, 1",2.6133891213389124,0.6270292887029288,117.0,1.0,0.5367364016736401,0.09029288702928871,0.1582426778242678,0.21472803347280334,0.8622664155769451,0.5274130366791597,0.41829122854884754,0
121,"ZD-GEN-2: 0.125, 0.5, 3",2.611297071129707,0.88418410041841,8.0,1.0,0.7707112970711296,0.11347280334728034,0.04451882845188285,0.07129707112970711,1.0,0.5557554265900762,0.621057577539059,0.220958415635413
122,Second by Leyvraz,2.609205020920502,0.8718828451882845,6.0,1.0,0.7579079497907949,0.11397489539748955,0.050627615062761505,0.07748953974895398,0.9419137542696242,0.4642921965767557,0.780460845976378,0.5541257691323767
123,Win-Stay Lose-Shift,2.607531380753138,0.8413389121338912,20.0,1.0,0.7271129707112971,0.11422594142259415,0.06619246861924687,0.09246861924686194,1.0,0,0,1.0
124,Delayed AON1,2.605020920502092,0.8436820083682008,18.0,1.0,0.7252719665271967,0.11841004184100419,0.06794979079497909,0.0883682008368201,0.986732900614925,0.3333343024543683,0,1.0
125,Hard Tit For 2 Tats,2.605020920502092,0.9015062761506276,0.0,1.0,0.7951464435146444,0.10635983263598327,0.030627615062761508,0.06786610878661087,1.0,0.7418277039921816,0.45864805692391897,0.41094114219114214
126,"ZD-Mischief: 0.1, 0.0, 1",2.603347280334728,0.4615062761506276,170.0,1.0,0.3923849372384937,0.06912133891213389,0.22200836820083683,0.3164853556485356,0.784198706458003,0.6428774621229864,0.16523679075524184,0
127,Stochastic WSLS: 0.05,2.602928870292887,0.757071129707113,59.0,1.0,0.6232635983263599,0.13380753138075313,0.12125523012552301,0.12167364016736402,0.9493203218128626,0.13220808829151137,0.22888300290825445,0.9529584550790272
128,Evolved ANN 5 Noise 05,2.602092050209205,0.9295397489539748,8.0,1.0,0.8034309623430963,0.12610878661087865,0.030376569037656904,0.040083682008368204,0.9904148783977109,0.7963583971655216,0.9292152292152291,0.45252525252525255
129,Appeaser,2.601673640167364,0.8399163179916318,19.0,1.0,0.7251046025104603,0.11481171548117156,0.06652719665271967,0.09355648535564853,1.0,0,0,1.0
130,Knowledgeable Worse and Worse,2.601255230125523,0.4479497907949791,160.0,0.8811715481171548,0.3092050209205021,0.138744769874477,0.28,0.2720502092050209,0.5607791072707414,0.4460124630819141,0.3494834062056635,0.2612897229687514
131,Tit For 2 Tats,2.596234309623431,0.9208368200836821,0.0,1.0,0.8086192468619247,0.11221757322175732,0.02217573221757322,0.056987447698744774,1.0,0.7490443396152738,1.0,0
132,Meta Winner Ensemble: 217 players,2.594979079497908,0.321673640167364,171.0,0.9364016736401674,0.20359832635983266,0.11807531380753138,0.3251882845188285,0.35313807531380753,0.41925924698663747,0.4032117885914055,0.1881759312160003,0.2807680805822995
133,Nice Meta Winner: 217 players,2.594979079497908,0.8789121338912134,19.0,1.0,0.7482008368200836,0.13071129707112972,0.056987447698744774,0.06410041841004184,0.933760343559389,0.8644988695138228,0.40278977078285033,0.4842328679359983
134,Second by Cave,2.589121338912134,0.9236820083682008,0.0,1.0,0.8010878661087867,0.12259414225941423,0.0298744769874477,0.046443514644351466,1.0,0.506245881142861,1.0,0.5094960476674032
135,"ZD-Extort3: 0.11538461538461539, 0.3333333333333333, 1",2.587866108786611,0.5500418410041841,148.0,1.0,0.46778242677824267,0.08225941422594142,0.18644351464435147,0.26351464435146443,0.8387807504369451,0.5524235248979494,0.30594989136089384,0
