Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
11,"Omega TFT: 3, 8",2.776108786610879,0.7276317991631799,41.0,1.0,0.7159748953974895,0.011656903765690377,0.08946443514644352,0.18290376569037656,0.9996432441322731,0.21447365456834808,0.61121981546877,0.012090698049575915
12,PSO Gambler 1_1_1,2.7731380753138075,0.7017364016736402,53.0,1.0,0.6669874476987447,0.0347489539748954,0.12035564853556485,0.177907949790795,1.0,0.301008615528406,0,0.13647492751378965
13,PSO Gambler 2_2_2 Noise 05,2.7656903765690375,0.7259414225941423,48.0,1.0,0.6719121338912133,0.05402928870292887,0.11780753138075313,0.15625104602510462,0.8594059921726784,0.5126483977774003,0.7264720109157813,0.3827748543603185
14,Original Gradual,2.763012552301255,0.7956569037656904,39.0,1.0,0.7554016736401673,0.04025523012552301,0.07306694560669456,0.13127615062761505,1.0,0.37864490335644607,0.4043395026407217,0.23390345319304365
15,Gradual,2.7505857740585773,0.7493138075313808,49.0,1.0,0.7280753138075313,0.021238493723849373,0.0792092050209205,0.17147698744769874,1.0,0.3819721506098614,0.34930973594297227,0.14546769739013543
16,Winner12,2.745732217573222,0.6851673640167364,52.0,1.0,0.6472426778242678,0.03792468619246862,0.12197071129707113,0.19286192468619248,1.0,0.4356051516326628,0,0.4564359158937705
17,"DoubleCrosser: (D, D)",2.7452928870292888,0.6830167364016736,179.0,1.0,0.6665439330543933,0.016472803347280338,0.1066234309623431,0.21035983263598323,0.9963401277304877,0.8014521574495328,0.4128294710304052,0
18,Second by Borufsen,2.7310669456066945,0.8079079497907949,21.0,1.0,0.7666736401673641,0.04123430962343096,0.05940585774058577,0.13268619246861924,0.9986629879533265,0.16300265250716997,0.802229197335687,0.12066293653980466
19,Second by GraaskampKatzen,2.725460251046025,0.6734979079497908,49.0,1.0,0.6625564853556485,0.01094142259414226,0.10264435146443515,0.22385774058577407,0.9943327409533382,0,0.5420973543675474,0
20,Spiteful Tit For Tat,2.7239748953974896,0.6733640167364017,49.0,1.0,0.6392845188284518,0.03407949790794979,0.11971548117154811,0.2069205020920502,1.0,0,0.7172474550304782,0
21,"EugineNier: (D,)",2.723912133891213,0.652305439330544,198.0,1.0,0.6455648535564853,0.006740585774058577,0.10922594142259415,0.2384686192468619,0.9966638879549554,0,0.4657488344031571,0
22,Second by Rowsam,2.722949790794979,0.7310125523012553,43.0,1.0,0.7024602510460252,0.028552301255230124,0.08570711297071129,0.18328033472803348,0.9222084707514244,0.7318645032738786,0.5863123672305467,0.22224332978263145
23,Fool Me Once,2.721171548117155,0.6273472803347281,64.0,1.0,0.622836820083682,0.004510460251046025,0.11965690376569037,0.2529958158995816,1.0,0.5830917874396135,0,0
24,Revised Downing,2.717531380753138,0.7872384937238494,27.0,1.0,0.7340251046025104,0.05321338912133891,0.07664853556485356,0.13611297071129708,0.9800776523269595,0.7627023937811849,0.5052168190480049,0.16116210854320542
25,Forgetful Fool Me Once: 0.05,2.7156903765690377,0.7506234309623431,52.0,1.0,0.7190585774058577,0.031564853556485355,0.07734728033472804,0.17202928870292888,1.0,0.6436160424469579,0.060998704336669735,0.05138367843766691
26,"BackStabber: (D, D)",2.715146443514644,0.6437698744769874,191.0,1.0,0.6356108786610879,0.008158995815899581,0.11284518828451882,0.24338493723849372,0.9967408720280654,0.7886439070649597,0,0
27,AON2,2.705041841004184,0.682347280334728,46.0,1.0,0.6042008368200836,0.07814644351464435,0.14357740585774056,0.17407531380753138,0.9958789086045057,0.19328743157117004,0,0.4691101870020406
28,MEM2,2.6948326359832637,0.6004393305439331,76.0,1.0,0.596979079497908,0.0034602510460251044,0.12634728033472803,0.2732133891213389,0.9969273780847017,0.300828664799253,0.30639734909209854,0
29,Meta Hunter: 6 players,2.6908577405857743,0.632,59.0,1.0,0.5963556485355649,0.03564435146443515,0.13343096234309623,0.23456903765690376,0.9115751303791428,0.7241737356759872,0.1692023569294135,0.09557085739949521
30,NMWE Finite Memory: 81 players,2.6906903765690378,0.5797824267782427,66.0,1.0,0.5655439330543933,0.014238493723849372,0.14417991631799165,0.2760376569037657,0.8617794688765917,0.2679213716968248,0.1148610149924373,0.0909533532527837
31,Second by Kluepfel,2.6906276150627613,0.7465188284518829,29.0,1.0,0.7193640167364017,0.027154811715481172,0.06956066945606694,0.18392050209205021,0.9774797937626436,0.3493215985451415,0.6094315113508462,0.08787225128570433
32,"Michaelos: (D,)",2.68571129707113,0.6072845188284519,199.0,1.0,0.6033514644351464,0.0039330543933054395,0.12007949790794979,0.27263598326359834,0.996664188730631,0,0.1860034431703066,0
33,NMWE Deterministic: 149 players,2.6853974895397488,0.5706066945606695,71.0,1.0,0.5647615062761506,0.005845188284518829,0.14010878661087864,0.28928451882845185,0.9016818855723149,0.27685328710074814,0.08232087328449883,0.04017977722791589
34,Second by Cave,2.684602510460251,0.8041715481171549,22.0,1.0,0.7661464435146443,0.038025104602510455,0.04848953974895397,0.14733891213389122,0.9987755123311908,0.40527776406460075,0.7613146856655637,0.10596756804389641
35,First by Shubik,2.6843096234309622,0.7284979079497907,46.0,1.0,0.697,0.03149790794979079,0.08035983263598326,0.19114225941422594,1.0,0,0.31514826416469505,0.22337842248380868
36,NMWE Stochastic: 68 players,2.680481171548117,0.584489539748954,65.0,1.0,0.5694100418410042,0.01507949790794979,0.1389958158995816,0.27651464435146444,0.8250227956530989,0.22472074875965953,0.12047217403080417,0.07797771056658986
37,Nice Meta Winner Ensemble: 217 players,2.6781380753138078,0.5711715481171548,70.0,1.0,0.5633974895397489,0.007774058577405858,0.13956485355648537,0.28926359832635984,0.8801143927695964,0.2686213967490849,0.08961999920766658,0.04734839161947393
38,NMWE Long Memory: 136 players,2.6780543933054393,0.5725271966527197,73.0,1.0,0.5668033472803348,0.005723849372384937,0.1367154811715481,0.2907573221757322,0.9045166445310222,0.2722271699825879,0.07597977499466047,0.026330514565043556
39,EvolvedLookerUp1_1_1,2.6759205020920502,0.6190585774058578,70.0,1.0,0.5836778242677824,0.03538075313807531,0.13594560669456066,0.2449958158995816,0.9803965742052146,0,0.9234951755019256,0
40,NMWE Memory One: 37 players,2.674644351464435,0.5713179916317992,75.0,1.0,0.5634225941422595,0.00789539748953975,0.13855230125523013,0.2901297071129707,0.8706683499285328,0.294118559209517,0.1609662510323183,0.032325417073301915
41,Second by Weiner,2.6710878661087865,0.7610794979079498,37.0,1.0,0.738020920502092,0.02305857740585774,0.055368200836820085,0.18355230125523012,0.9993437274599375,0.24038465742909382,0.7005784366811075,0.0048173601532775345
42,CAPRI,2.6707740585774062,0.674581589958159,49.0,1.0,0.6525857740585773,0.02199581589958159,0.09656066945606695,0.22885774058577407,1.0,0,0.6538009730138008,0
43,"ZD-GTFT-2: 0.25, 0.5",2.667887029288703,0.8622426778242678,0.0,1.0,0.784163179916318,0.0780794979079498,0.04398326359832636,0.09377405857740585,1.0,0.13818303977128102,1.0,0.2832880593797623
44,Evolved ANN 5 Noise 05,2.659916317991632,0.5527280334728033,108.0,1.0,0.46656066945606695,0.0861673640167364,0.20202928870292886,0.24524267782426779,0.881806772447761,0.8534999011290543,0.6526263805971416,0.34960620180439894
45,Soft Joss: 0.9,2.6530962343096234,0.8361004184100418,0.0,1.0,0.770071129707113,0.06602928870292887,0.046711297071129705,0.11718828451882844,1.0,0.10795385396453791,1.0,0.10785157344356663
46,Second by Grofman,2.6518200836820083,0.7465523012552301,44.0,1.0,0.7243765690376569,0.02217573221757322,0.0561255230125523,0.19732217573221755,0.9884887158048559,0.7264299759748566,0.35731751039585047,0.018507179581521208
47,Second by Tideman and Chieruzzi,2.6515271966527196,0.7811380753138075,36.0,1.0,0.7319372384937238,0.049200836820083686,0.05953556485355648,0.159326359832636,1.0,0.332299550711991,0.6409049541838394,0.1516559781086722
48,Nice Meta Winner: 217 players,2.650836820083682,0.5770083682008368,68.0,1.0,0.5664686192468619,0.010539748953974895,0.13219246861924686,0.29079916317991633,0.8748304298699681,0.6652679612926765,0.04496967034285849,0.04513662614451195
49,Level Punisher,2.650397489539749,0.7316569037656904,39.0,1.0,0.7067740585774059,0.02488284518828452,0.06599163179916318,0.20235146443514646,0.9909999438175577,0.8801945103955455,0.1128897778762314,0
50,Grudger,2.6503138075313806,0.5622468619246862,79.0,1.0,0.5598075313807532,0.0024393305439330544,0.13289958158995815,0.30485355648535567,1.0,0,0,0
51,"First by Stein and Rapoport: 0.05: (D, D)",2.6481380753138075,0.7529121338912134,186.0,1.0,0.7175690376569037,0.03534309623430962,0.06173640167364017,0.18535146443514644,0.9928606553192655,0.3929610991687179,0.6949961466564292,0
52,Second by WmAdams,2.637405857740586,0.7764225941422594,14.0,1.0,0.7254979079497909,0.050924686192468614,0.05994560669456067,0.1636317991631799,1.0,0.47210358700227245,0.7637985220299061,0.2620878984316269
53,Second by Mikkelson,2.6372803347280334,0.7885271966527196,25.0,1.0,0.7518158995815899,0.03671129707112971,0.04236401673640167,0.16910878661087866,1.0,0.7733549253765576,0.3800192185070327,0.1356978383408788
54,TF3,2.6371966527196653,0.5761715481171548,73.0,1.0,0.5705062761506277,0.005665271966527197,0.1267949790794979,0.2970334728033473,0.941295517103907,0.610470519818346,0.34477590079572795,0.027881009115159568
55,SpitefulCC,2.6344979079497906,0.566439330543933,76.0,1.0,0.5636234309623431,0.0028158995815899587,0.1269916317991632,0.3065690376569038,0.995426262661059,0.6967218771566598,0,0
56,"General Soft Grudger: n=1,d=4,c=2",2.6327615062761507,0.8129832635983264,39.0,1.0,0.7346903765690377,0.0782928870292887,0.06089539748953975,0.1261213389121339,1.0,0.43537293510250175,0.2896739168681679,0.31633580889047125
57,Soft Grudger,2.6305230125523016,0.8116694560669456,38.0,1.0,0.7327405857740585,0.07892887029288703,0.06112970711297071,0.12720083682008368,1.0,0.4377963153182412,0.29238086245661205,0.31591323246313835
58,GTFT: 0.33,2.6302719665271965,0.8869205020920502,0.0,1.0,0.7954518828451883,0.09146861924686192,0.03331799163179917,0.07976150627615063,1.0,0.3449216554424519,1.0,0.3624617649769598
59,"Memory Decay: 0.1, 0.03, -2, 1, Tit For Tat, 15",2.6240167364016735,0.7531046025104603,33.0,1.0,0.721510460251046,0.031594142259414225,0.05318828451882845,0.1937071129707113,0.9965762414690498,0.7662730784075725,0.6341115193230957,0.003957238518084745
60,Second by Eatherley,2.6202092050209207,0.8791924686192468,0.0,1.0,0.8042468619246862,0.07494560669456067,0.02116317991631799,0.09964435146443515,1.0,0.5257380085856341,1.0,0.3762559978070038
61,Resurrection,2.6201046025104606,0.751,17.0,1.0,0.6955230125523012,0.055476987447698745,0.07034728033472804,0.17865271966527196,1.0,0,0.8827177396122161,0
62,"Alexei: (D,)",2.6180753138075317,0.7711715481171548,161.0,1.0,0.707673640167364,0.0634979079497908,0.0658284518828452,0.163,0.995982598850041,0,0.9972332818026236,0
63,First by Davis: 10,2.6180543933054397,0.5758117154811715,66.0,1.0,0.5656610878661088,0.010150627615062762,0.12386192468619245,0.30032635983263595,0.9764230484829913,0.8483753020801772,0,0
64,Forgiving Tit For Tat,2.6152301255230124,0.7838158995815899,0.0,1.0,0.7210753138075313,0.06274058577405857,0.05821757322175732,0.15796652719665272,1.0,0.5228701518048565,1.0,0
65,Second by Leyvraz,2.614602510460251,0.8520627615062761,16.0,1.0,0.7656485355648536,0.08641422594142259,0.04143514644351465,0.1065020920502092,0.9362716658228226,0.4485299054011358,0.8142972440963585,0.5134570746402086
66,Second by White,2.6143514644351464,0.8296569037656903,0.0,1.0,0.7714100418410041,0.05824686192468619,0.0327071129707113,0.13763598326359833,1.0,0.6972874447246661,1.0,0
67,Adaptive Tit For Tat: 0.5,2.6130334728033473,0.7789372384937239,0.0,1.0,0.7161380753138076,0.06279916317991632,0.061305439330543936,0.1597573221757322,1.0,0.38502075205335695,1.0,0
68,Meta Majority Long Memory: 136 players,2.612677824267782,0.7201464435146443,39.0,1.0,0.6975397489539749,0.022606694560669455,0.05998326359832636,0.21987029288702928,0.9901057810600813,0.033746796247108905,0.6917865538964614,0
69,"Limited Retaliate 3: 0.05, 20",2.6109832635983263,0.6231213389121338,68.0,1.0,0.6047866108786611,0.018334728033472806,0.10457322175732217,0.27230543933054396,0.9491907178702854,0,0.06617783073305575,0.05555604677810554
70,Tit For Tat,2.6093933054393306,0.7754979079497908,0.0,1.0,0.7129163179916318,0.062581589958159,0.061297071129707115,0.1632050209205021,1.0,0,1.0,0
71,Contrite Tit For Tat,2.608221757322176,0.7748158995815899,0.0,1.0,0.7118242677824268,0.06299163179916317,0.061719665271966526,0.16346443514644352,1.0,0,1.0,0
72,"ZD-GEN-2: 0.125, 0.5, 3",2.607175732217573,0.8478033472803347,6.0,1.0,0.7694811715481171,0.07832217573221757,0.03637656903765691,0.11582008368200837,1.0,0.5529330285239945,0.5461133102649571,0.1478112933301398
73,GrudgerAlternator,2.6052092050209206,0.7815648535564853,33.0,1.0,0.636234309623431,0.1453305439330544,0.11950627615062762,0.09892887029288702,0.7930089093452592,0,1.0,1.0
74,Second by RichardHufford,2.605041841004184,0.5591129707112971,123.0,1.0,0.4956192468619247,0.0634937238493724,0.1692887029288703,0.27159832635983266,0.8885833345693281,0.4792106716052384,0.8007315900281303,0.06479816540028206
75,Firm But Fair,2.604267782426778,0.8563974895397489,0.0,1.0,0.7397615062761507,0.11663598326359834,0.060422594142259416,0.08317991631799163,1.0,0,1.0,0.6813651663953837
76,Forgiver,2.6035146443514643,0.6295983263598326,69.0,1.0,0.6212635983263598,0.008334728033472804,0.09261924686192469,0.27778242677824266,1.0,0.710417818761239,0.07869597325960602,0
77,"Limited Retaliate 2: 0.08, 15",2.6026150627615063,0.6305271966527196,68.0,1.0,0.6058326359832636,0.024694560669456068,0.10446861924686192,0.2650041841004184,0.9521845317200922,0,0.0830312526450435,0.07117954070604489
78,Meta Majority: 217 players,2.6025941422594143,0.7391589958158996,36.0,1.0,0.7077029288702928,0.031456066945606695,0.05485774058577406,0.20598326359832636,0.9994236314755108,0.022084141207699352,0.7737038387807296,0
79,Dynamic Two Tits For Tat,2.600899581589958,0.8394811715481172,7.0,1.0,0.7729916317991632,0.06648953974895397,0.03089121338912134,0.12962761506276152,0.9543248942551198,0.5069718579761361,0.6464945267677885,0.3819154308955064
80,Once Bitten,2.600774058577406,0.7810292887029289,39.0,1.0,0.7374100418410041,0.043619246861924685,0.042832635983263596,0.1761380753138075,1.0,0.7330418788832056,0.0926663046159055,0.05124658488236868
81,Second by Yamachi,2.5993514644351463,0.7902217573221757,21.0,1.0,0.737041841004184,0.053179916317991634,0.04481171548117154,0.16496652719665272,0.9463387357451093,0.7343747897610295,0.6894527783114109,0.24563893899901093
82,Second by Getzler,2.5984100418410043,0.7802175732217573,24.0,1.0,0.7378242677824268,0.04239330543933054,0.03933054393305439,0.1804518828451883,0.9664209652711976,0.3815496823441248,0.7222667805384764,0.1345577000440079
83,Doubler,2.5973640167364014,0.8093807531380753,0.0,1.0,0.7431924686192468,0.06618828451882845,0.045376569037656904,0.14524267782426778,1.0,0.6897145991672203,1.0,0
84,Retaliate 2: 0.08,2.5971548117154812,0.6260292887029288,81.0,1.0,0.6171966527196653,0.0088326359832636,0.09269874476987448,0.28127196652719666,1.0,0,0.0721404633966482,0
85,ShortMem,2.5948326359832636,0.8032510460251046,11.0,1.0,0.7503012552301256,0.05294979079497908,0.036163179916318,0.1605857740585774,0.999985212787981,0.7088898902716283,0.785083251536998,0
86,Inverse Punisher,2.594121338912134,0.6287112970711297,72.0,1.0,0.6184351464435147,0.010276150627615062,0.09266108786610879,0.2786276150627615,1.0,0,0.2150837047056381,0
87,"Limited Retaliate: 0.1, 20",2.5927824267782427,0.6300460251046025,68.0,1.0,0.6083263598326359,0.021719665271966525,0.09856903765690377,0.2713849372384937,0.9858938513565785,0,0.08609584854272646,0.04795892071077962
88,Adaptive Pavlov 2011,2.590397489539749,0.7339163179916318,55.0,1.0,0.7025564853556485,0.03135983263598326,0.054414225941422596,0.2116694560669456,0.986660953513848,0.3618901884893362,0.5946238169528298,0.037772045009460735
89,Forgetful Grudger,2.589916317991632,0.6334602510460251,78.0,1.0,0.6229958158995815,0.010464435146443515,0.08817154811715482,0.27836820083682007,1.0,0,0.10627152421279917,0
90,Soft Go By Majority: 10,2.5872384937238495,0.826887029288703,14.0,1.0,0.7667615062761506,0.06012552301255231,0.027531380753138077,0.14558158995815898,1.0,0.7712160431041883,0.641791638260778,0
91,Retaliate 3: 0.05,2.5848117154811714,0.6030836820083681,80.0,1.0,0.5964435146443514,0.006640167364016736,0.09991631799163178,0.297,1.0,0,0.04389412011016285,0
92,Soft Go By Majority: 5,2.5844351464435142,0.7834016736401673,22.0,1.0,0.7229246861924686,0.06047698744769875,0.048832635983263595,0.16776569037656902,1.0,0.7160499748979064,0.5853142602333011,0
93,Soft Go By Majority: 20,2.5835355648535567,0.8291422594142259,15.0,1.0,0.7670083682008368,0.06213389121338912,0.028276150627615064,0.14258158995815898,1.0,0.7886614079997237,0.6755854007474714,0
94,Second by Champion,2.5834309623430967,0.8732845188284519,0.0,1.0,0.7931548117154812,0.08012970711297071,0.018635983263598326,0.1080794979079498,1.0,0.7142243866160534,1.0,0.2326638143189505
95,Meta Majority Finite Memory: 81 players,2.5829079497907954,0.7559623430962343,32.0,1.0,0.7047489539748955,0.051213389121338916,0.05652301255230126,0.18751464435146445,0.9999860541656207,0.12288814911402282,0.8642245878158105,0.5
96,"Stalker: (D,)",2.582489539748954,0.8367071129707113,140.0,1.0,0.7718661087866109,0.06484100418410042,0.02700836820083682,0.13628451882845188,0.9856793527731063,0.6467181147651915,0.7801660475512618,0.13303862974799618
97,VeryBad,2.582468619246862,0.8258786610878661,12.0,1.0,0.7672635983263598,0.05861506276150628,0.02694979079497908,0.1471715481171548,0.9999650912996778,0.7829410227309764,0.718125807467708,0
98,Retaliate: 0.1,2.5812761506276147,0.6226694560669456,80.0,1.0,0.6119205020920502,0.010748953974895397,0.09292468619246862,0.28440585774058574,1.0,0,0.09397446267482654,0
99,Math Constant Hunter,2.58081589958159,0.7560878661087866,46.0,1.0,0.6373598326359833,0.11872803347280335,0.10788284518828452,0.13602928870292888,0.8970663116926534,0.835272585579667,0.12563482880536217,0.22548333314252855
100,Adaptive Pavlov 2006,2.5804393305439333,0.7164225941422594,58.0,1.0,0.687723849372385,0.028698744769874482,0.058665271966527203,0.2249121338912134,0.9799499274191434,0.31596257209579315,0.6090992870262494,0.12037719738872242
101,Soft Go By Majority: 40,2.577803347280335,0.8246652719665272,15.0,1.0,0.7603347280334728,0.06433054393305439,0.03041004184100418,0.14492468619246862,1.0,0.8016830099498403,0.6377351535140064,0
102,"First by Tideman and Chieruzzi: (D, D)",2.5764225941422594,0.6865941422594142,202.0,1.0,0.6625439330543933,0.024050209205020923,0.0694142259414226,0.24399163179916322,0.9960904689022386,0.14372512917218352,0.44457795237767284,0
103,First by Grofman,2.5744142259414224,0.888326359832636,18.0,1.0,0.769305439330544,0.11902092050209204,0.03840167364016737,0.07327196652719666,1.0,0.2917973153266447,0.3119440060807846,1.0
104,Second by Black,2.573891213389121,0.8523849372384937,0.0,1.0,0.782255230125523,0.0701297071129707,0.02021757322175732,0.12739748953974894,0.9744022590911844,0.7114364035205638,0.7175038771484686,0.2745719844281407
105,"Grumpy: Nice, 10, -10",2.571129707112971,0.8626485355648535,11.0,1.0,0.7755230125523013,0.0871255230125523,0.026343096234309624,0.11100836820083682,1.0,0.9759273318928092,0.04203156157273568,0
106,Second by Appold,2.564121338912134,0.7802217573221757,27.0,1.0,0.713418410041841,0.06680334728033473,0.049903765690376564,0.1698744769874477,0.9210736915801587,0.5085095988457595,0.6970054527438428,0.29344484998493114
107,Punisher,2.563326359832636,0.647347280334728,76.0,1.0,0.6312426778242678,0.016104602510460253,0.07856066945606695,0.274092050209205,1.0,0,0.23688318536614683,0
108,Slow Tit For Two Tats 2,2.5617991631799164,0.8017573221757323,16.0,1.0,0.7469414225941423,0.054815899581589965,0.03079497907949791,0.1674476987447699,1.0,0.7574728856684436,0.3847164936473566,0
109,Soft Go By Majority,2.5609832635983265,0.814326359832636,17.0,1.0,0.7353096234309624,0.07901673640167364,0.042146443514644354,0.14352719665271965,1.0,0.8612713699497823,0.7193030694158675,0
110,Hard Tit For 2 Tats,2.5564225941422594,0.8275230125523012,0.0,1.0,0.7631213389121339,0.06440167364016736,0.023439330543933056,0.1490376569037657,1.0,0.6937224256337147,0.37358133105302876,0.2847573588275634
111,Delayed AON1,2.5555648535564854,0.7717907949790795,25.0,1.0,0.64181589958159,0.12997489539748955,0.09992887029288702,0.12828033472803346,0.9973966521649581,0.14180617139262675,0,1.0
112,Nice Average Copier,2.547405857740586,0.7762468619246862,26.0,1.0,0.70363179916318,0.07261506276150628,0.053669456066945606,0.17008368200836818,0.8824219318597811,0.5161783838514522,0.5694303069774374,0.4115696288546758
113,"N Tit(s) For M Tat(s): 3, 2",2.5461506276150625,0.7910083682008369,26.0,1.0,0.7354435146443514,0.055564853556485355,0.03286610878661088,0.1761255230125523,1.0,0.7289636817978017,0.28249383432315955,0.1572235421573336
114,Appeaser,2.545041841004184,0.7721924686192468,23.0,1.0,0.6410334728033472,0.1311589958158996,0.09792468619246862,0.12988284518828452,1.0,0,0,1.0
115,Win-Stay Lose-Shift,2.5438702928870294,0.7727238493723849,23.0,1.0,0.6414184100418411,0.13130543933054395,0.09721757322175732,0.13005857740585774,1.0,0,0,1.0
116,Second by Harrington,2.5436401673640163,0.6898870292887029,77.0,1.0,0.5965648535564854,0.09332217573221759,0.11112552301255231,0.19898744769874477,0.9131100651092503,0.46303872838594046,0.9730819905306011,0.2976365127651118
117,Hard Tit For Tat,2.5435355648535563,0.6415439330543933,80.0,1.0,0.6271548117154812,0.014389121338912134,0.07623012552301256,0.28222594142259416,1.0,0,0.2505250397673272,0
118,Tit For 2 Tats,2.5435146443514642,0.8521673640167364,0.0,1.0,0.7750502092050209,0.07711715481171548,0.01780753138075314,0.13002510460251046,1.0,0.7536519839755216,1.0,0
119,Inverse,2.540983263598326,0.6786066945606695,75.0,1.0,0.649305439330544,0.029301255230125525,0.06518410041841004,0.2562092050209205,0.9513769379400734,0,0.5865727746818175,0
120,Worse and Worse 3,2.540460251046025,0.7769414225941422,28.0,1.0,0.704602510460251,0.07233891213389122,0.054815899581589965,0.16824267782426777,0.882433022146334,0.5177703156304765,0.5831188632434626,0.4151056673378693
121,Thumper,2.5290167364016733,0.6931715481171548,58.0,1.0,0.6603347280334728,0.03283682008368201,0.06016317991631799,0.24666527196652718,1.0,0,0.5973586171705023,0
122,Meta Majority Memory One: 37 players,2.526673640167364,0.7285230125523012,71.0,1.0,0.6826820083682008,0.04584100418410041,0.05238912133891214,0.2190878661087866,0.9954687645910429,0.03888549665943329,0.8882779113634423,0.016263019796128667
123,Tricky Level Punisher,2.52418410041841,0.8092008368200837,26.0,1.0,0.7065941422594142,0.10260669456066945,0.05453138075313807,0.13626778242677823,1.0,0.900583955244116,0.04573136715805052,0.01330734166043941
124,Two Tits For Tat,2.5215062761506277,0.6616694560669456,76.0,1.0,0.6383514644351465,0.023317991631799165,0.06765271966527196,0.2706778242677824,1.0,0,0.3714676861616048,0
125,Eventual Cycle Hunter,2.477175732217573,0.9105857740585774,14.0,1.0,0.7477029288702929,0.16288284518828453,0.03574058577405858,0.05367364016736401,0.9974137620815378,0.9840591707395192,0.14388626377091918,0.13963180032608927
126,AdaptorBrief,2.444121338912134,0.5888242677824268,110.0,0.9899581589958159,0.5372677824267783,0.05155648535564854,0.10469037656903767,0.3064853556485356,0.9745514234330191,0.36475485539059593,0.5558951184004819,0.07468064347245516
127,Second by Tranquilizer,2.4437656903765688,0.6518577405857741,82.0,1.0,0.562602510460251,0.08925523012552301,0.10179916317991633,0.2463430962343096,0.8975240457219014,0.5568781556702845,0.943028812734649,0.4370367224269552
128,First by Nydegger,2.4402510460251046,0.9545983263598327,15.0,1.0,0.7535439330543934,0.20105439330543934,0.03353974895397489,0.011861924686192469,0.9849042801110217,0.963287618790793,0.8013287451448691,0.6620942955542822
129,Random Hunter,2.381087866108787,0.9447615062761506,14.0,1.0,0.7441046025104603,0.20065690376569037,0.02307531380753138,0.032163179916317994,0.9946104036223103,0.9824516975425592,0.4328700055328356,0.1287524435364552
130,Cycle Hunter,2.350355648535565,0.9378410041841004,11.0,1.0,0.7301673640167363,0.20767364016736403,0.024096234309623432,0.038062761506276147,0.9928788685588469,0.9759013323293629,0,0
131,Defector Hunter,2.3457112970711296,0.9906861924686192,0.0,1.0,0.7787364016736401,0.21194979079497908,0.000200836820083682,0.009112970711297071,1.0,0.9886075681178059,1.0,0
132,UsuallyCooperates,2.3408577405857742,0.9579874476987448,0.0,1.0,0.7283723849372384,0.22961506276150628,0.028322175732217573,0.013690376569037658,0.9092831634221165,1.0,1.0,1.0
133,First by Graaskamp: 0.05,2.336171548117155,0.687836820083682,105.0,1.0,0.5136025104602511,0.17423430962343098,0.12080334728033473,0.19135983263598327,0.9300518356893794,0.7750503810436025,0.8440268345044276,0.338942726421496
